name,prob_f,prob_m,gender
CARMEN VALERIA,1.0,0.0,F
CARMEN YANIRA,1.0,0.0,F
CAROLINA GABRIELA,1.0,0.0,F
CATALINA BEATRIZ,1.0,0.0,F
CATALINA INES,1.0,0.0,F
CELIA CAROLINA,1.0,0.0,F
CHARANJIT,0.3238095238095238,0.6761904761904762,M
CHRISTINA MARIE,1.0,0.0,F
CIDALIA,1.0,0.0,F
CLARA ELVIRA,1.0,0.0,F
CLARA IRENE,1.0,0.0,F
CLAUDIA FRANCISCA,1.0,0.0,F
COLOMBINA,1.0,0.0,F
CONSTANZA ANDREA,1.0,0.0,F
CONSTANZA BELEN,1.0,0.0,F
CONSUELO TERESA,1.0,0.0,F
CRISTINA DIANA,1.0,0.0,F
CRISTINA ELISABET,1.0,0.0,F
CRISTINA ELVIRA,1.0,0.0,F
CRISTINA EVA,1.0,0.0,F
CRISTINA SARA,1.0,0.0,F
CRISTINA VIRGINIA,1.0,0.0,F
DAILIN,1.0,0.0,F
DANIELA ROSARIO,1.0,0.0,F
DANNA MICHELLE,1.0,0.0,F
DANNA NICOLE,1.0,0.0,F
DARIA ALEXANDRA,1.0,0.0,F
DEISY MARIA,1.0,0.0,F
DELIA GABRIELA,1.0,0.0,F
DENISA FLORENTINA,1.0,0.0,F
DIAMELA,1.0,0.0,F
DIANA CONSTANZA,1.0,0.0,F
DIANA VALERIA,1.0,0.0,F
DIMITRA,1.0,0.0,F
DOLORES ELVIRA,1.0,0.0,F
DOLORES EMILIA,1.0,0.0,F
DOLORES RAMONA,1.0,0.0,F
DOROTHY ANN,1.0,0.0,F
EDITE,1.0,0.0,F
EL YAKOUT,1.0,0.0,F
ELARA,1.0,0.0,F
ELENA IOANA,1.0,0.0,F
ELENA STEFANIA,1.0,0.0,F
ELINOR,1.0,0.0,F
ELISA AMPARO,1.0,0.0,F
ELISA BERTA,1.0,0.0,F
ELISA CONCEPCION,1.0,0.0,F
ELISA TERESA,1.0,0.0,F
ELSA LUCIA,1.0,0.0,F
ELSA ROSA,1.0,0.0,F
ELVIRA ANTONIA,1.0,0.0,F
EMILY VALENTINA,1.0,0.0,F
EMMA PATRICIA,1.0,0.0,F
EMMA ROCIO,1.0,0.0,F
ESTEFANIA VICTORIA,1.0,0.0,F
ESTHER VERONICA,1.0,0.0,F
EULOGIA MARIA,1.0,0.0,F
EVA PALOMA,1.0,0.0,F
FABIANA BEATRIZ,1.0,0.0,F
FABIOLA VALENTINA,1.0,0.0,F
FANNY ISABEL,1.0,0.0,F
FARIHA,1.0,0.0,F
FATIM ZAHRA,1.0,0.0,F
FATIMA EZ ZAHRAE,1.0,0.0,F
FATIMA GUADALUPE,1.0,0.0,F
FEIYAN,1.0,0.0,F
FLOR ISABEL,1.0,0.0,F
FLORENTINA MADALINA,1.0,0.0,F
FRANCISCA BEGOÑA,1.0,0.0,F
FRANCISCA CANDELARIA,1.0,0.0,F
FRANCISCA IGNACIA,1.0,0.0,F
FRANCISCA SONIA,1.0,0.0,F
GABRIELA ANA,1.0,0.0,F
GABRIELA CLAUDIA,1.0,0.0,F
GABRIELA ROSARIO,1.0,0.0,F
GEORGIANA ROXANA,1.0,0.0,F
GINNA PAOLA,1.0,0.0,F
GLENYS,1.0,0.0,F
GLORIA ELVIRA,1.0,0.0,F
GLORIA MAGDALENA,1.0,0.0,F
GLORIA NARCISA,1.0,0.0,F
GRACE ESTEFANIA,1.0,0.0,F
GRETE,1.0,0.0,F
GRETHEL,1.0,0.0,F
HAIHUA,0.6296296296296297,0.37037037037037035,F
HEDDA,1.0,0.0,F
HELEN MARIE,1.0,0.0,F
HERCULINA,1.0,0.0,F
HERMINIA ISABEL,1.0,0.0,F
IBIS,1.0,0.0,F
ILIDIA,1.0,0.0,F
INES CAROLINA,1.0,0.0,F
INGRID DANIELA,1.0,0.0,F
INMACULADA LOURDES,1.0,0.0,F
IOANA DIANA,1.0,0.0,F
IONELA FLORENTINA,1.0,0.0,F
IONELA MARINELA,1.0,0.0,F
ISABEL CARLOTA,1.0,0.0,F
ISABEL EULALIA,1.0,0.0,F
JACQUELINE MARGARET,1.0,0.0,F
JENIFER PINO,1.0,0.0,F
JENNIFER JANE,1.0,0.0,F
JENNY VERONICA,1.0,0.0,F
JESSICA JAZMIN,1.0,0.0,F
JESSICA RAQUEL,1.0,0.0,F
JIA XIN,1.0,0.0,F
JIAYAN,1.0,0.0,F
JINHONG,0.6181818181818182,0.38181818181818183,F
JOAN MARY,1.0,0.0,F
JOANNA ELIZABETH,1.0,0.0,F
JOSEPHINE MARY,1.0,0.0,F
JUANA TRINIDAD,1.0,0.0,F
JULIA NATIVIDAD,1.0,0.0,F
JULIA VERONICA,1.0,0.0,F
JULITA MARIA,1.0,0.0,F
KAILY,1.0,0.0,F
KAIXIN,1.0,0.0,F
KAMALJEET,1.0,0.0,F
KAREN LETICIA,1.0,0.0,F
KARIN ELISABETH,1.0,0.0,F
KARLA VALERIA,1.0,0.0,F
KATE ELIZABETH,1.0,0.0,F
KHITAM,1.0,0.0,F
KUN,0.2809917355371901,0.71900826446281,M
LARA BEATRIZ,1.0,0.0,F
LARA PATRICIA,1.0,0.0,F
LARA PAULA,1.0,0.0,F
LAURA MARIELA,1.0,0.0,F
LAURA NICOLE,1.0,0.0,F
LAYANE,1.0,0.0,F
LEIDY ANDREA,1.0,0.0,F
LEIDY JULIETH,1.0,0.0,F
LESLY CAROLINA,1.0,0.0,F
LIDIA CONCEPCION,1.0,0.0,F
LIDIA SOFIA,1.0,0.0,F
LILIAN CRISTINA,1.0,0.0,F
LILIANA VALLE,1.0,0.0,F
LINGZHI,1.0,0.0,F
LIQUN,1.0,0.0,F
LIZ VERONICA,1.0,0.0,F
LJUBICA,1.0,0.0,F
LUCIA CONSUELO,1.0,0.0,F
LUCIA JIMENA,1.0,0.0,F
LUCIA LEONOR,1.0,0.0,F
LUCIA VALLE,1.0,0.0,F
LUCIANA ANDREA,1.0,0.0,F
LUCINDA MARIA,1.0,0.0,F
LUISA ANGELICA,1.0,0.0,F
LUISA EMILIA,1.0,0.0,F
LUISA ROCIO,1.0,0.0,F
LUZ AMADA,1.0,0.0,F
LUZ CLARITA,1.0,0.0,F
MAAZOUZA,1.0,0.0,F
MACARENA ANDREA,1.0,0.0,F
MACARENA ROSARIO,1.0,0.0,F
MADHU,1.0,0.0,F
MAH NOOR,1.0,0.0,F
MAIMONA,1.0,0.0,F
MAIRA ELIZABETH,1.0,0.0,F
MANSATA,1.0,0.0,F
MANUELA ASCENSION,1.0,0.0,F
MANUELA NIEVES,1.0,0.0,F
MANUELA SOLEDAD,1.0,0.0,F
MARCELA CLAUDIA,1.0,0.0,F
MARELYS,1.0,0.0,F
MARGARITA ALEJANDRA,1.0,0.0,F
MARGARITA CECILIA,1.0,0.0,F
MARGARITA SOLEDAD,1.0,0.0,F
MARIA ADILIA,1.0,0.0,F
MARIA AMANDINA,1.0,0.0,F
MARIA ARANCHA,1.0,0.0,F
MARIA CARMEN MARGARITA,1.0,0.0,F
MARIA CARMEN MILAGROS,1.0,0.0,F
MARIA DEVORA,1.0,0.0,F
MARIA DEYSI,1.0,0.0,F
MARIA DOLORES TERESA,1.0,0.0,F
MARIA ELISEA,1.0,0.0,F
MARIA GORETTY,1.0,0.0,F
MARIA JESUS ISABEL,1.0,0.0,F
MARIA JOSEFA DOLORES,1.0,0.0,F
MARIA LAIA,1.0,0.0,F
MARIA LUCILIA,1.0,0.0,F
MARIA MARINELA,1.0,0.0,F
MARIA MUELA,1.0,0.0,F
MARIA NAZARENA,1.0,0.0,F
MARIA NOELLE,1.0,0.0,F
MARIA NOHELIA,1.0,0.0,F
MARIA NORBERTA,1.0,0.0,F
MARIA PERPETUO,1.0,0.0,F
MARIA TERESA CONCEPCION,1.0,0.0,F
MARIA YENIFER,1.0,0.0,F
MARIANA CORINA,1.0,0.0,F
MARIANA VALLE,1.0,0.0,F
MARIE CATHERINE,1.0,0.0,F
MARIELA PILAR,1.0,0.0,F
MARLENE BEATRIZ,1.0,0.0,F
MARTA FATIMA,1.0,0.0,F
MARTA REGINA,1.0,0.0,F
MARTHA HELENA,1.0,0.0,F
MARY CATHERINE,1.0,0.0,F
MAYA ANDREEA,1.0,0.0,F
MERCEDES ALTAGRACIA,1.0,0.0,F
MERCEDES AURORA,1.0,0.0,F
MERCY ELIZABETH,1.0,0.0,F
MIA ELIZABETH,1.0,0.0,F
MICAELA AYELEN,1.0,0.0,F
MIGLE,1.0,0.0,F
MILEYDIS,1.0,0.0,F
MILLARAY,1.0,0.0,F
MIRELA MIHAELA,1.0,0.0,F
MIREN GENTZANE,1.0,0.0,F
MIREN MAITENA,1.0,0.0,F
MIREN UXUE,1.0,0.0,F
MIREYA MARIA,1.0,0.0,F
MIRIAM GRACIELA,1.0,0.0,F
MIRIAM JUDITH,1.0,0.0,F
MIRIAM LORENA,1.0,0.0,F
MIRIAN ROSARIO,1.0,0.0,F
MIRIAN TERESA,1.0,0.0,F
MIRTA ISABEL,1.0,0.0,F
MISHAL,1.0,0.0,F
MONICA CLAUDIA,1.0,0.0,F
MONICA EVA,1.0,0.0,F
MONICA FRANCISCA,1.0,0.0,F
MONTE,1.0,0.0,F
MORGAN,0.17708333333333334,0.8229166666666666,M
MUSKILDA,1.0,0.0,F
NADIA ISABEL,1.0,0.0,F
NAIRA CARMEN,1.0,0.0,F
NANCY JUDITH,1.0,0.0,F
NARGES,1.0,0.0,F
NATALIA ANNA,1.0,0.0,F
NATALIA ELISA,1.0,0.0,F
NATASCIA,1.0,0.0,F
NEIA,1.0,0.0,F
NENA,1.0,0.0,F
NEONILA,1.0,0.0,F
NEREA CRISTINA,1.0,0.0,F
NEREIDA PINO,1.0,0.0,F
NERISSA,1.0,0.0,F
NEUS MARIA,1.0,0.0,F
NICOLETA GEORGIANA,1.0,0.0,F
NIEVES CONCEPCION,1.0,0.0,F
NINEL,0.4594594594594595,0.5405405405405406,M
NISRI,1.0,0.0,F
NOEL,0.005536557563914672,0.9944634424360853,M
NOELIA VANESA,1.0,0.0,F
NOEMI ROCIO,1.0,0.0,F
NORA CECILIA,1.0,0.0,F
NORAIDA,1.0,0.0,F
NORMA TERESA,1.0,0.0,F
NOUR AL HOUDA,1.0,0.0,F
NUNU,1.0,0.0,F
NUVIA,1.0,0.0,F
OANA ROXANA,1.0,0.0,F
OLGA LETICIA,1.0,0.0,F
OLGA LUZ,1.0,0.0,F
OLIVIA MARIE,1.0,0.0,F
OMAIRA MARIA,1.0,0.0,F
ORESTA,1.0,0.0,F
OUMAMA,1.0,0.0,F
PAOLA NATALIA,1.0,0.0,F
PATRICIA CATALINA,1.0,0.0,F
PATRICIA FATIMA,1.0,0.0,F
PATRICIA MARCELA,1.0,0.0,F
PAULA JANE,1.0,0.0,F
PAULA MONTSERRAT,1.0,0.0,F
PERLA BEATRIZ,1.0,0.0,F
PIEDAD ROCIO,1.0,0.0,F
PIEDRAS ALBA,1.0,0.0,F
PILAR REYES,1.0,0.0,F
PLACIDA MARIA,1.0,0.0,F
PRUDENCIA MARIA,1.0,0.0,F
QIUPING,1.0,0.0,F
RALUCA NICOLETA,1.0,0.0,F
RAMONA MERCEDES,1.0,0.0,F
RAVNEET,1.0,0.0,F
RAYSSA,1.0,0.0,F
REGINA ANGELES,1.0,0.0,F
REIKO,1.0,0.0,F
RESHMA,1.0,0.0,F
RHEA,1.0,0.0,F
RITA ROSA,1.0,0.0,F
ROCIO SOCORRO,1.0,0.0,F
RONDA,1.0,0.0,F
ROSA ASCENSION,1.0,0.0,F
ROSA EDELMIRA,1.0,0.0,F
ROSA IMELDA,1.0,0.0,F
ROSA JULIANA,1.0,0.0,F
ROSA OLGA,1.0,0.0,F
ROSEMARY ANNE,1.0,0.0,F
ROUA,1.0,0.0,F
ROXANA MADALINA,1.0,0.0,F
RUTH ELISABETH,1.0,0.0,F
SANDRA SOLEDAD,1.0,0.0,F
SANELA,1.0,0.0,F
SANGEETA,1.0,0.0,F
SANGITA,1.0,0.0,F
SARA NOELIA,1.0,0.0,F
SARA PAOLA,1.0,0.0,F
SETTI,1.0,0.0,F
SHILA,1.0,0.0,F
SILVIA MARIBEL,1.0,0.0,F
SILVIA MILAGROS,1.0,0.0,F
SILVIA VIRGINIA,1.0,0.0,F
SIMRANJIT,0.4927536231884058,0.5072463768115942,M
SINDY CAROLINA,1.0,0.0,F
SIRLEI,1.0,0.0,F
SONIA EDITH,1.0,0.0,F
SONIA ESTER,1.0,0.0,F
SOUKEINA,1.0,0.0,F
STEFANIA CRISTINA,1.0,0.0,F
STEPHANNY,1.0,0.0,F
SUMAIYA,1.0,0.0,F
SUSAN JENNIFER,1.0,0.0,F
SUSANA ALEXANDRA,1.0,0.0,F
TATIANA MARCELA,1.0,0.0,F
TEKLA,1.0,0.0,F
TERESA AURORA,1.0,0.0,F
TORIA,1.0,0.0,F
UGNE,1.0,0.0,F
VALERIE JEAN,1.0,0.0,F
VANESA ELIZABETH,1.0,0.0,F
VANESSA GABRIELA,1.0,0.0,F
VANJA,1.0,0.0,F
VANNESA,1.0,0.0,F
VARDUHI,1.0,0.0,F
VERONICA LETICIA,1.0,0.0,F
VERONICA VIVIANA,1.0,0.0,F
VIOLINA,1.0,0.0,F
VIRGINIA ANA,1.0,0.0,F
VIRGINIA ANTONIA,1.0,0.0,F
VIRGINIA LUCIA,1.0,0.0,F
VIRGINIA RAQUEL,1.0,0.0,F
VIRTUOSA,1.0,0.0,F
WALQUIRIA,1.0,0.0,F
WANIA,1.0,0.0,F
WENDY XIOMARA,1.0,0.0,F
XIANMEI,1.0,0.0,F
XIULING,1.0,0.0,F
XUELING,1.0,0.0,F
XUYAN,1.0,0.0,F
YANE,1.0,0.0,F
YANEISI,1.0,0.0,F
YANJUN,0.576271186440678,0.423728813559322,F
YARET,0.3541666666666667,0.6458333333333334,M
YASMIRA,1.0,0.0,F
YELITZA COROMOTO,1.0,0.0,F
YERAI,0.011556764106050306,0.9884432358939497,M
YIPING,0.4,0.6,M
YOHANA CAROLINA,1.0,0.0,F
YOLANDA CAROLINA,1.0,0.0,F
YU XIN,1.0,0.0,F
ZANIB,1.0,0.0,F
ZHOU,0.288135593220339,0.711864406779661,M
ZILIA,1.0,0.0,F
ZILIN,1.0,0.0,F
ZOICA,1.0,0.0,F
ZULEIMA PINO,1.0,0.0,F
ADA MARINA,1.0,0.0,F
ADEELA,1.0,0.0,F
ADELITA,1.0,0.0,F
ADI,0.2558139534883721,0.7441860465116279,M
ADONAYA,1.0,0.0,F
AGNIESZKA MALGORZATA,1.0,0.0,F
AINHOA GABRIELA,1.0,0.0,F
ALANNAH,1.0,0.0,F
ALBA AURORA,1.0,0.0,F
ALBA DANIELA,1.0,0.0,F
ALBA LETICIA,1.0,0.0,F
ALBA YOLANDA,1.0,0.0,F
ALEJANDRA ANA,1.0,0.0,F
ALEJANDRA MARINA,1.0,0.0,F
ALEJANDRA VALERIA,1.0,0.0,F
ALEXANDRA LORENA,1.0,0.0,F
ALEXANDRA MARIANA,1.0,0.0,F
ALEXIA GABRIELA,1.0,0.0,F
ALEXIA ISABEL,1.0,0.0,F
ALEXIA SOFIA,1.0,0.0,F
ALICIA FERNANDA,1.0,0.0,F
ALICIA MONICA,1.0,0.0,F
ALICIA PALOMA,1.0,0.0,F
AMADEA,1.0,0.0,F
AMANDA JESUS,1.0,0.0,F
AMELIA CONCEPCION,1.0,0.0,F
AMELIA JOSEFA,1.0,0.0,F
AMINATOU,1.0,0.0,F
AMOR DIOS,1.0,0.0,F
AMPARO ROSA,1.0,0.0,F
ANA GORETTI,1.0,0.0,F
ANA KAROLINA,1.0,0.0,F
ANA LIDON,1.0,0.0,F
ANA LIS,1.0,0.0,F
ANA MARIA NIEVES,1.0,0.0,F
ANA MICHELLE,1.0,0.0,F
ANA PALMIRA,1.0,0.0,F
ANA ROXANA,1.0,0.0,F
ANAMARIA CRISTINA,1.0,0.0,F
ANCA CRISTINA,1.0,0.0,F
ANDREA ANA,1.0,0.0,F
ANDREA EMILIA,1.0,0.0,F
ANDREA EUGENIA,1.0,0.0,F
ANDREA LIZETH,1.0,0.0,F
ANDREA NICOLLE,1.0,0.0,F
ANDREEA TEODORA,1.0,0.0,F
ANGELA ASUNCION,1.0,0.0,F
ANGELA EMILIA,1.0,0.0,F
ANGELA RAMONA,1.0,0.0,F
ANGELES BEATRIZ,1.0,0.0,F
ANGIE SOFIA,1.0,0.0,F
ANGIE VALERIA,1.0,0.0,F
ANTEA,1.0,0.0,F
ANTONIA MARIA CARMEN,1.0,0.0,F
ANTONIA NATIVIDAD,1.0,0.0,F
ARIANA CARMEN,1.0,0.0,F
ARUA,1.0,0.0,F
AWATEF,1.0,0.0,F
AYEISA,1.0,0.0,F
AZHAR,0.11702127659574468,0.8829787234042553,M
BARBARA INES,1.0,0.0,F
BARBARA IRENE,1.0,0.0,F
BEATRIZ LAURA,1.0,0.0,F
BEATRIZ MILAGROS,1.0,0.0,F
BEATRIZ PALOMA,1.0,0.0,F
BEGUM,1.0,0.0,F
BEI,1.0,0.0,F
BEREZI,1.0,0.0,F
BERKIS,1.0,0.0,F
BERTHA LIDIA,1.0,0.0,F
BERTINA,1.0,0.0,F
BESMA,1.0,0.0,F
BESSY LORENA,1.0,0.0,F
BETY,1.0,0.0,F
BIANCA ANDREA,1.0,0.0,F
BLANCA ANA,1.0,0.0,F
BLANCA BELEN,1.0,0.0,F
BLANCA FABIOLA,1.0,0.0,F
BLANCA RAQUEL,1.0,0.0,F
BLANCA VERONICA,1.0,0.0,F
BRENDA NICOLE,1.0,0.0,F
CAIHUA,1.0,0.0,F
CAMILA VALERIA,1.0,0.0,F
CARIDAD PILAR,1.0,0.0,F
CARLA NOELIA,1.0,0.0,F
CARLA ROMINA,1.0,0.0,F
CARLA TATIANA,1.0,0.0,F
CARLOTA CRISTINA,1.0,0.0,F
CARMEN AUXILIADORA,1.0,0.0,F
CARMEN CONSOLACION,1.0,0.0,F
CARMEN DUNIA,1.0,0.0,F
CARMEN JACQUELINE,1.0,0.0,F
CARMEN JESSICA,1.0,0.0,F
CARMEN ROXANA,1.0,0.0,F
CARMEN YADIRA,1.0,0.0,F
CAROLINA MONTSERRAT,1.0,0.0,F
CAROLINA PAULA,1.0,0.0,F
CATALINA GABRIELA,1.0,0.0,F
CATALINA JOSEFA,1.0,0.0,F
CECILIA LOURDES,1.0,0.0,F
CECILIA NOEMI,1.0,0.0,F
CELIA DOLORES,1.0,0.0,F
CELIA ELIZABETH,1.0,0.0,F
CELIA PATRICIA,1.0,0.0,F
CHRISTIN,1.0,0.0,F
CHUNLIAN,1.0,0.0,F
CILENE,1.0,0.0,F
CINTIA LORENA,1.0,0.0,F
CLARA ANGELES,1.0,0.0,F
CLARA VIRGINIA,1.0,0.0,F
CLAUDIA EMILIA,1.0,0.0,F
CLAUDIA PAMELA,1.0,0.0,F
CLAUDIA ROSARIO,1.0,0.0,F
COCO,1.0,0.0,F
CONCEPCION JULIA,1.0,0.0,F
CONCEPCION LUISA,1.0,0.0,F
CONCEPCION MANUELA,1.0,0.0,F
CORINA CARMEN,1.0,0.0,F
COSMINA MARIA,1.0,0.0,F
CRISTIANA MARIA,1.0,0.0,F
CRISTINA CARLOTA,1.0,0.0,F
CRISTINA CATALINA,1.0,0.0,F
CRISTINA FLORINA,1.0,0.0,F
CRISTINA MABEL,1.0,0.0,F
DAFINKA,1.0,0.0,F
DAIANA MARIA,1.0,0.0,F
DAISY MARIA,1.0,0.0,F
DANIELA CECILIA,1.0,0.0,F
DANIELA ESTHER,1.0,0.0,F
DANIELA FRANCISCA,1.0,0.0,F
DANIELA LAURA,1.0,0.0,F
DANNY,0.06191369606003752,0.9380863039399625,M
DARLIN,0.5409836065573771,0.45901639344262296,F
DEBORAH ELIZABETH,1.0,0.0,F
DENISA FLORINA,1.0,0.0,F
DHARA,1.0,0.0,F
DIANA IONELA,1.0,0.0,F
DIANA PAMELA,1.0,0.0,F
DIANA PAULA,1.0,0.0,F
DIANE MARIE,1.0,0.0,F
DIGNA CARMEN,1.0,0.0,F
DOINA MARIA,1.0,0.0,F
DOLORES NATIVIDAD,1.0,0.0,F
DOLORES VANESA,1.0,0.0,F
DOMINGAS,1.0,0.0,F
DORA MILENA,1.0,0.0,F
DULCELINA,1.0,0.0,F
DUNJA,1.0,0.0,F
ELAINE ANN,1.0,0.0,F
ELEKTRA,1.0,0.0,F
ELENA ALICIA,1.0,0.0,F
ELENA CANDELARIA,1.0,0.0,F
ELENA FATIMA,1.0,0.0,F
ELENA MILAGROS,1.0,0.0,F
ELIANA CRISTINA,1.0,0.0,F
ELISA ANDREA,1.0,0.0,F
ELIZABETH PILAR,1.0,0.0,F
ELIZABETH VALLE,1.0,0.0,F
ELSA INES,1.0,0.0,F
EMANUELLY,1.0,0.0,F
EMMA CAROLINA,1.0,0.0,F
EMMY,1.0,0.0,F
ENCARNACION ROSA,1.0,0.0,F
ERIKA LISBETH,1.0,0.0,F
ERINA,1.0,0.0,F
ESPERANZA LUCIA,1.0,0.0,F
ESPINO,1.0,0.0,F
ESTEFANIA ELIZABETH,1.0,0.0,F
ESTHER MANUELA,1.0,0.0,F
EVDOCHIA,1.0,0.0,F
EVELIN CARMEN,1.0,0.0,F
FABIOLA ALEXANDRA,1.0,0.0,F
FABRIZIA,1.0,0.0,F
FANNI,1.0,0.0,F
FATIMA CANDELARIA,1.0,0.0,F
FATIMA SARA,1.0,0.0,F
FATOUMATA BINTOU,1.0,0.0,F
FERNANDA CRISTINA,1.0,0.0,F
FIOR ALIZA,1.0,0.0,F
FIORELLA MARIA,1.0,0.0,F
FLORENTINA CARMEN,1.0,0.0,F
FLORINA ALINA,1.0,0.0,F
FRANCIA HELENA,1.0,0.0,F
GABRIELA IONELA,1.0,0.0,F
GARA CARMEN,1.0,0.0,F
GENESIS ELIZABETH,1.0,0.0,F
GENESIS VALERIA,1.0,0.0,F
GEORGETA MARIA,1.0,0.0,F
GEORGIANA DANIELA,1.0,0.0,F
GEORGIANA FLORENTINA,1.0,0.0,F
GILMARA,1.0,0.0,F
GISELA PAOLA,1.0,0.0,F
GIZEM,1.0,0.0,F
GLADYS ESTELA,1.0,0.0,F
GLADYS PILAR,1.0,0.0,F
GLADYS RAMONA,1.0,0.0,F
GLENNY,1.0,0.0,F
GRACE CAROLINA,1.0,0.0,F
GRACIELA MERCEDES,1.0,0.0,F
GRISELLA,1.0,0.0,F
HANADI,1.0,0.0,F
HANNAH MARIE,1.0,0.0,F
HARJIT KAUR,1.0,0.0,F
HILDA ELIZABETH,1.0,0.0,F
IFIGENIA,1.0,0.0,F
ILDARA,1.0,0.0,F
IMAAN,1.0,0.0,F
INES ANTONIA,1.0,0.0,F
INES CONCEPCION,1.0,0.0,F
INES ELVIRA,1.0,0.0,F
INES MAGDALENA,1.0,0.0,F
INGRID JULIETH,1.0,0.0,F
IOANA LOREDANA,1.0,0.0,F
IONELA DENISA,1.0,0.0,F
IOVANA,1.0,0.0,F
IPEK,1.0,0.0,F
IRENE ANTONIA,1.0,0.0,F
IRENE GABRIELA,1.0,0.0,F
IRENE JULIA,1.0,0.0,F
IRENE MARINA,1.0,0.0,F
IRIMIA,1.0,0.0,F
IRINA ALEXANDRA,1.0,0.0,F
IRIS ISABEL,1.0,0.0,F
ISABEL MARIA CARMEN,1.0,0.0,F
ISABEL PIEDAD,1.0,0.0,F
ISACIA,1.0,0.0,F
ISMAELA,1.0,0.0,F
ISOKEN,1.0,0.0,F
ITAMAR,0.23404255319148937,0.7659574468085106,M
JANET MARIA,1.0,0.0,F
JANNATUL,1.0,0.0,F
JEAN CARLA,1.0,0.0,F
JEANETH,1.0,0.0,F
JESSICA CECILIA,1.0,0.0,F
JIAOJIAO,1.0,0.0,F
JIMENA ALEJANDRA,1.0,0.0,F
JIMENA ISABEL,1.0,0.0,F
JINXUAN,0.6111111111111112,0.3888888888888889,F
JOANNA EWA,1.0,0.0,F
JOSEFINA VICTORIA,1.0,0.0,F
JOSILENE,1.0,0.0,F
JOSSELYN,1.0,0.0,F
JOUMANA,1.0,0.0,F
JUANA ELISA,1.0,0.0,F
JUANA IGNACIA,1.0,0.0,F
JUANA MARIA PILAR,1.0,0.0,F
JULIA CONSUELO,1.0,0.0,F
JULIA GUADALUPE,1.0,0.0,F
KAILI,1.0,0.0,F
KAJAL,1.0,0.0,F
KAREN YULIANA,1.0,0.0,F
KARINA FERNANDA,1.0,0.0,F
KARLA CECILIA,1.0,0.0,F
KARLA LIZETH,1.0,0.0,F
KATHERINE ISABEL,1.0,0.0,F
KATIA CRISTINA,1.0,0.0,F
KELLY LOUISE,1.0,0.0,F
KENIA MARGARITA,1.0,0.0,F
KEYSHA,1.0,0.0,F
LAURA ALMUDENA,1.0,0.0,F
LAURA CARLOTA,1.0,0.0,F
LAURA EDITH,1.0,0.0,F
LAURA RAMONA,1.0,0.0,F
LAUREN ELIZABETH,1.0,0.0,F
LEIDY MARIA,1.0,0.0,F
LEIDY MILENA,1.0,0.0,F
LEINA,1.0,0.0,F
LEONOR ANGELES,1.0,0.0,F
LETICIA ELIZABETH,1.0,0.0,F
LICETH,1.0,0.0,F
LIDIA MABEL,1.0,0.0,F
LILIANA ROSA,1.0,0.0,F
LINA CONSTANZA,1.0,0.0,F
LISBETH ESTEFANIA,1.0,0.0,F
LIZA MARIA,1.0,0.0,F
LIZBETH CAROLINA,1.0,0.0,F
LOREDANA CRISTINA,1.0,0.0,F
LORENA BELEN,1.0,0.0,F
LORETO CARMEN,1.0,0.0,F
LOURDES ALICIA,1.0,0.0,F
LOURDES CECILIA,1.0,0.0,F
LOURDES ESPERANZA,1.0,0.0,F
LOURDES FRANCISCA,1.0,0.0,F
LOURDES MARIBEL,1.0,0.0,F
LUAR,0.14473684210526316,0.8552631578947368,M
LUCIA LORENA,1.0,0.0,F
LUCIA VALERIA,1.0,0.0,F
LUISA MILAGROS,1.0,0.0,F
LUZ CAROLINA,1.0,0.0,F
LUZ CELESTE,1.0,0.0,F
MADALINA FLORENTINA,1.0,0.0,F
MAHNAZ,1.0,0.0,F
MANREET,1.0,0.0,F
MANUELA SOFIA,1.0,0.0,F
MARA CARMEN,1.0,0.0,F
MARCAS,1.0,0.0,F
MARCELA CRISTINA,1.0,0.0,F
MARGARITA CATALINA,1.0,0.0,F
MARIA AGAPITA,1.0,0.0,F
MARIA ARGIMIRA,1.0,0.0,F
MARIA ATOCHA,1.0,0.0,F
MARIA CARMELITA,1.0,0.0,F
MARIA CARMEN ANTONIA,1.0,0.0,F
MARIA CARMEN NIEVES,1.0,0.0,F
MARIA CONCETTA,1.0,0.0,F
MARIA DELMIRA,1.0,0.0,F
MARIA DESAMPARATS,1.0,0.0,F
MARIA ELIGIA,1.0,0.0,F
MARIA EMILCE,1.0,0.0,F
MARIA FIDELIA,1.0,0.0,F
MARIA FREDESVINDA,1.0,0.0,F
MARIA GILMA,1.0,0.0,F
MARIA JANE,1.0,0.0,F
MARIA MARISA,1.0,0.0,F
MARIA NAIARA,1.0,0.0,F
MARIA SALCEDA,1.0,0.0,F
MARIA SERVANDA,1.0,0.0,F
MARIA SEVERA,1.0,0.0,F
MARIA SHAILA,1.0,0.0,F
MARIA SILA,1.0,0.0,F
MARIANA PATRICIA,1.0,0.0,F
MARIANA RODICA,1.0,0.0,F
MARIELA CAROLINA,1.0,0.0,F
MARIJANA,1.0,0.0,F
MARINA DANIELA,1.0,0.0,F
MARINA GLORIA,1.0,0.0,F
MARINA GUADALUPE,1.0,0.0,F
MARINA MILAGROS,1.0,0.0,F
MARITZA ELENA,1.0,0.0,F
MARJA LEENA,1.0,0.0,F
MARLENE ROCIO,1.0,0.0,F
MARLENY SOCORRO,1.0,0.0,F
MARLIS,1.0,0.0,F
